Total 30  Western Europe ,25050,,25560,,57268,,73778,,81460,,133028,134323,135615,136912,138212,139522,140765,141963,143147,144304,145443,146514,147561,148612,149604,150854,152023,153234,154450,155707,156972,158207,159427,160582,161816,163072,164225,164809,165001,165503,166173,166852,167805,168678,169573,170477,171409,172402,173471,174615,175826,177096,178365,179706,181049,182356,183417,184512,185354,186851,187499,187816,188712,190046,191492,192963,194699,196449,198022,199779,201221,202533,203865,205172,206686,208141,209643,211085,212550,214110,215597,217031,218554,220043,221799,223515,225436,227546,229659,231710,233645,235665,237886,240037,242197,244238,246504,248653,250920,253174,255444,257730,259376,260975,263255,263637,263637,263058,261531,256661,258081,260241,262045,264259,266353,268182,270106,271747,273430,275012,276916,278776,280361,281907,283520,285164,286763,288395,290337,292510,293568,293555,294848,295066,295377,294284,293928,297304,300827,303392,305629.136,307727.784,309478.524,311438.53,313371.98,315395.263,317572.768,319828.238,322183.264,324713.214,327259.184,330053.515,333307.522,336241.832,339128.034,341923.641,344500.671,346709.339,348732.538,351062.95,353370.924,355848.97,358006.285,360001.696,361653.418,362940.209,363956.778,365063.181,366170.466,367326.985,368696.399,369898.032,370631.286,371194.219,371795.128,372463.554,373319.776,374223.227,375446.889,377333.468,379264.845,381117.593,383038.293,384846.78,386318.595,387579.861,388732.469,389793.393,390780.561,391843.774,393071.566,394361.175,395509.307,396597.764,397650.044,398656.277,399607.161,400512.458,401352.88,402418
Western Offshoots ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia ,360,,400,,450,,450,,450,,334,331,329,329,332,333,330,328,326,326,330,333,338,349,354,358,367,373,388,403,420,448,465,472,482,494,505,518,538,576,605,636,710,795,887,983,1065,1156,1235,1279,1326,1346,1382,1432,1495,1558,1609,1647,1700,1750,1775,1675,1722,1769,1822,1874,1929,1995,2062,2127,2197,2269,2348,2447,2556,2650,2741,2835,2932,3022,3107,3196,3274,3334,3395,3460,3523,3586,3642,3691,3741,3795,3850,3896,3946,4004,4062,4127,4197,4278,4375,4500,4661,4821,4933,4971,4955,4950,5032,5193,5358,5461,5574,5697,5819,5943,6064,6188,6304,6396,6469,6527,6579,6631,6682,6732,6783,6841,6904,6971,7042,7111,7173,7236,7309,7389,7474,7578,7715,7919,8267.337,8510.6,8691.212,8857.924,9064.017,9277.087,9500.606,9712.569,9915.267,10131.729,10361.273,10598.814,10794.968,11001.483,11218.304,11439.384,11655.083,11872.264,12101.66,12379.384,12660.16,12937.2,13177,13380.4,13599.1,13771.4,13915.5,14074.1,14248.6,14421.9,14615.9,14923.26,15162,15348,15510,15695,15900,16137,16400,16681,16956,17202,17419,17608,17781,17976,18195,18415,18621,18830,19053,19294,19345,19767,19995,20232,20489,20750,21007,21263
New Zealand ,0,,10,,100,,100,,100,,100,,,,,,,,,,100,,,,,,,,,,70,,,,,,,,,,90,,,,,,,,,,132,,,,,,,,,,291,306,320,335,367,406,434,450,467,494,520,539,555,574,598,614,626,640,649,656,665,674,686,705,722,735,748,764,779,794,807,824,844,867,893,919,946,969,996,1024,1045,1067,1092,1122,1143,1152,1155,1152,1156,1195,1241,1275,1304,1326,1350,1382,1412,1437,1454,1471,1493,1514,1527,1540,1552,1562,1573,1587,1604,1627,1636,1629,1639,1633,1654,1688,1759,1797,1833,1871,1908.31,1947.389,1994.794,2047.391,2092.779,2136.168,2178.289,2229.407,2281.533,2331.122,2371.746,2432.45,2488.55,2541.35,2591.95,2640.4,2687.55,2728.15,2759,2788.5,2828.05,2875.3,2929.1,2992.3,3058.4,3117.8,3153.55,3164.9,3165.8,3164.55,3170.15,3185.45,3217,3258,3298,3324,3341,3352,3361,3378,3414,3455,3494,3537,3586,3642,3697,3738,3764,3784,3802,3838,3898,3960,4008,4048,4090,4132,4173,4213
Canada,80,,160,,250,,250,,200,,816,,,,,,,,,,1169,,,,,,,,,,1697,,,,,,,,,,2485,,,,,,,,,,3369,,,,,,,,,,3781,3801,3870,3943,4012,4071,4128,4184,4244,4312,4384,4451,4503,4560,4617,4666,4711,4760,4813,4865,4918,4972,5022,5072,5121,5169,5218,5269,5325,5383,5457,5536,5650,5813,5994,6166,6282,6596,6813,6993,7188,7410,7602,7852,8093,8191,8214,8277,8374,8548,8798,9028,9159,9256,9394,9549,9713,9905,10107,10305,10488,10657,10794,10919,11030,11136,11243,11341,11452,11570,11688,11818,11969,12115,12268,12404,12634,12901,13180,13469,14011.422,14330.675,14785.584,15183.375,15636.245,16050.356,16445.087,17010.154,17462.004,17872.034,18266.765,18634.977,18985.849,19342.841,19711.053,20071.104,20448.496,20819.767,21143.1,21448.073,21749.986,22026.4,22284.5,22559.5,22874.7,23209.2,23517.5,23796.4,24036.3,24276.9,24593.3,24900,25201.9,25456.3,25701.8,25941.6,26203.8,26549.7,26894.8,27379.3,27790.6,28117.6,28545,28953,29331,29691,30026,30305.843,30552,30821,31100,31377,31641,31889,32135,32386,32657,32386,33213,33487
United States ,680,,1300,,2000,,1500,,1000,,9980.5102,10298.96896,10625.50319,10951.07727,11276.69459,11602.35466,11928.05696,12250.90491,12580.59022,12906.41631,13240.3139,13658.58029,14077.88991,14496.23451,14914.61754,15334.04243,15752.50096,16170.99658,16590.53276,17009.10128,17443.768,18056.09997,18667.46445,19278.8649,19890.3009,20502.77591,21114.28172,21725.82182,22337.3958,22950.00716,23579.7179,24405.30273,25230.91797,26156.95325,26882.23823,27707.94257,28534.67982,29360.44186,30186.23226,31012.05068,31838.9007,32677.74246,33515.60932,34354.50874,35192.43258,36031.38829,36869.36774,37708.3784,38546.41214,39385.47645,40240.6295,41098,42136,43174,44212,45245,46287,47325,48362,49400,50458,51743,53027,54311,55595,56879,58164,59448,60732,62016,63302,64612,65922,67231,68541,69851,71161,72471,73781,75091,76391,77888,79469,80946,82485,84147,85770,87339,89055,90845,92767,94234,95703,97606,99505,100941,102364,103817,104958,105473,106881,108964,110484,112387,114558,116284,117857,119502,120971,122245,123668,124633,125436,126180,126978,127859,128681,129464,130476,131539,132637,133922,135386,137272,138937,140474,141940,144688,147203,149770,152271,154878,157553,160184,163026,165931,168903,171984,174882,177830,180671,183691,186538,189242,191889,194303,196560,198712,200706,202677,205052,207661,209896,211909,213854,215973,218035,220239,222585,225055,227726.463,229966.237,232187.835,234307.207,236348.292,238466.283,240650.755,242803.533,245021.414,247341.697,250131.894,253492.503,256894.189,260255.352,263435.673,266557.091,269667.391,272911.76,276115.288,279294.713,282158,284915,287501,289986,292806,295583,298442,301280,304228,307212
Total Western Offshoots ,1120,,1870,,2800,,2300,,1750,,11230.5102,,,,,,,,,,14839.3139,,,,,,,,,,19630.768,,,,,,,,,,26759.7179,,,,,,,,,,36665.9007,,,,,,,,,,46087.6295,46880,48048,49221,50413,51596,52778,53954,55135,56333,57559,59002,60433,61892,63366,64809,66242,67683,69126,70559,71992,73454,74904,76342,77779,79215,80650,82090,83527,84959,86396,88043,89813,91522,93318,95236,97060,99031,101061,103140,105375,107211,109058,111401,113674,115255,116688,118196,119520,120409,122278,124728,126521,128666,131121,133158,135046,137032,138836,140417,142118,143331,144336,145270,146242,147289,148280,149233,150436,151707,153003,154480,156167,158256,160168,161955,163807,166964,169931,173029,176458.069,179666.664,183024.59,186272.69,189819.041,193394.611,197026.982,200936.13,204540.804,208164.885,211670.784,215357.241,218807.367,222127.674,225410.307,228453.888,231351.129,234132.181,236709.76,239292.957,242290.196,245499.9,248286.6,250841.2,253386.2,256071.4,258621.55,261274.4,264035.7,266918.35,270105.813,272974.947,275768.735,278369.507,280858.092,283426.883,286095.555,288842.233,291677.214,294779.997,298292.494,302267.103,306352.189,310353.352,314133.673,317866.091,321585.391,325370.603,329052.288,332729.713,336113,339424,342385,345602,348944,352249,355678,358548,362621,366175
Eastern Europe ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania ,200,,200,,200,,200,,300,,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,603,,,,,,,,,,,,,,,,,,,,726,,,,,,,,,,800,,,,,,,,,,874,,,898,,,,,,,932,937,942,947,952,956,962,967,972,977,982,988,993,998,1003,1009,1014,1030,1040,1070,1088,1100,1117,1119,1122,1138,1154,1175,1192,1209,1227.156,1254.119,1282.697,1314.608,1352.982,1392.164,1434.476,1476.505,1521.417,1571.329,1623.114,1676.635,1728.137,1779.715,1832.284,1883.652,1932.963,1984.06,2038.698,2100.263,2156.612,2208.719,2263.554,2295.691,2347.924,2401.108,2454.824,2509.048,2563.376,2617.679,2671.412,2724.272,2780.097,2837.315,2895.998,2956.697,3015.438,3075.321,3136.843,3195.8,3250.778,3294.227,3326.498,3351.656,3378.424,3400.516,3414.733,3428.038,3441.234,3457.493,3473.835,3490.304,3508.512,3526.642,3544.808,3563.112,3581.655,3600.523,3619,3639
Bulgaria ,500,,800,,800,,1250,,1250,,2187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,,,,,,,,,,,,,,,,,,,,2586,,,,,,,,,,,,,,,,,,,,3445,,,,,,,,,,4000,,,,,,,,,,4520,,,4720,,,,,,,5072,5148,5255,5365,5476,5590,5705,5798,5873,5950,6027,6106,6186,6267,6349,6415,6469,6514,6564,6614,6666,6715,6771,6828,6885,6942,7000,7064,7130,7195,7250.5,7258.2,7274.9,7346.1,7423.3,7499.4,7575.8,7651.254,7727.553,7797.777,7867.374,7943.118,8012.946,8078.145,8144.339,8201.4,8258.057,8310.226,8369.603,8434.172,8489.574,8536.395,8576.2,8620.997,8678.745,8720.742,8755.037,8797.022,8803.281,8811.589,8843.528,8869.441,8892.098,8910.284,8928.271,8943.573,8958.77,8971.958,8982.025,8990.055,8894.028,8772.368,8658.506,8441.872,8353.335,8255.811,8161.026,8066.057,7971.774,7893.227,7818.495,7738.416,7661.799,7588.399,7517.973,7450.349,7385.367,7322.858,7262.675,7205
Czechoslovakia ,1000,,1250,,3000,,4500,,4500,,7657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9250,,,,,,,,,,,,,,,,,,,,10155,,,,,,,,,,,,,,,,,,,,11253,,,,,,,,,,12142,,,,,,,,,,12984,,,13245,,,,,,,12979,13008,13159,13293,13413,13537,13644,13728,13807,13884,13964,14052,14138,14216,14282,14339,14387,14429,14603,14683,14713,14671,14577,14538,14593,14152,12916,12164,12339,12339,12388.568,12531.868,12683.32,12819.669,12952.054,13092.57,13229.151,13358.035,13474.401,13564.593,13654.088,13778.892,13857.666,13948.326,14052.204,14146.861,14224.347,14277.347,14322.641,14284.202,14319.099,14381.376,14455.591,14549.273,14657.87,14771.737,14883.683,14989.718,15088.911,15182.228,15254.684,15311.596,15351.747,15388.264,15423.304,15454.794,15480.92,15510.915,15537.004,15559.005,15572.13,15586.768,15618.59,15650.011,15675.429,15685.424,15685.007,15683.717,15681.185,15676.175,15670.448,15666.989,15666.347,15667.493,15669.745,15672.501,15674.903,15676.246,15676.318,15675
Hungary ,300,,500,,1250,,1250,,1500,,4146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5161,,,,,,,,,,,,,,,,,,,,5917,,,,,,,,,,,,,,,,,,,,6622,,,,,,,,,,7127,,,,,,,,,,7644,,,7840,,,,,,,7950,8029,8103,8173,8232,8299,8383,8454,8520,8583,8649,8723,8785,8848,8919,8985,9046,9107,9167,9227,9287,9344,9396,9442,9497,9024,9042,9079,9158,9250,9338,9423,9504,9595,9706,9825,9911,9839,9882,9937,9983.512,10029,10063,10091,10124,10152.934,10184.561,10223.422,10263.542,10302.814,10337.004,10364.869,10394.091,10425.984,10471.272,10531.82,10588.729,10637.171,10673.3,10698.234,10711.122,10711.848,10705.535,10689.463,10668.095,10648.713,10630.563,10612.74,10442.5,10397.959,10371.878,10364.737,10348.684,10329.012,10312.714,10295.874,10273.591,10244.684,10211.127,10172.673,10137.449,10109.467,10083.313,10057.745,10032.375,10006.835,9981.334,9956.108,9930.915,9906
Poland ,450,,1200,,4000,,5000,,6000,,10426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000,,,,,,,,,,,,,,,,,,,,16865,,,,,,,,,,,,,,,,,,,,22854,,,,,,,,,,24750,,,,,,,,,,26644,,,26710,,,,,,,23968,24330,24935,25569,25992,26425,26815,27148,27509,27856,28204,28615,29022,29421,29771,30129,30471,30791,31062,31365,30021,,,,,,23959,23734,23980,24410,24824,25262.265,25730.551,26221.264,26715.134,27220.668,27743.876,28235.346,28692.576,29152.334,29589.842,29978.949,30329.617,30662.122,30975.52,31262.358,31532.016,31785.378,32034.813,32280.848,32526,32777.81,33039.545,33331.131,33642.89,33969.24,34299.428,34621.254,34929.072,35256.645,35578.016,35901.961,36227.381,36571.418,36904.134,37225.792,37504.275,37740.71,37866.84,37970.155,38119.408,38253.222,38370.697,38467.746,38548.296,38600.642,38629.842,38654.957,38668.756,38665.539,38654.164,38643.641,38625.976,38602.853,38580.445,38557.984,38536.869,38518.241,38500.696,38483
Romania ,800,,800,,2000,,2000,,2500,,6389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,,,,,,,,,,,,,,,,,,,,9179,,,,,,,,,,,,,,,,,,,,10373,,,,,,,,,,11000,,,,,,,,,,11866,,,12527,,,,,,,12340,12479,12666,12843,13020,13209,13399,13574,13760,13952,14141,14355,14554,14730,14924,15069,15256,15434,15601,15751,15907,15774,15839,15840,15946,15929,15971,15849,15893,16084,16311,16464,16630,16847,17040,17325,17583,17829.327,18055.948,18225.83,18403.414,18566.932,18680.721,18813.131,18927.081,19027.367,19140.783,19284.814,19720.984,20010.178,20252.541,20469.658,20662.648,20827.525,21028.841,21245.103,21445.698,21658.597,21831.875,22001.388,22130.036,22256.551,22356.726,22407.281,22453.788,22521.195,22599.678,22686.371,22768.897,22852.123,22865.945,22825.559,22797.027,22768.538,22738.68,22692.83,22627.562,22562.458,22515.824,22480.527,22451.921,22428.044,22404.337,22380.273,22355.551,22329.977,22303.552,22276.056,22246.862,22215
Yugoslavia ,1500,,1750,,2250,,2750,,2750,,5215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,,,,,,,,,,,,,,,,,,,,8252,,,,,,,,,,,,,,,,,,,,9690,,,,,,,,,,11174,,,,,,,,,,13052,,,13590,,,,,,,12422,12607,12796,12987,13180,13378,13578,13780,13986,14194,14407,14618,14819,15022,15228,15439,15651,15860,16084,16305,16300,,,,,,,15596,15817,16040,16297.531,16519.051,16708.339,16936.955,17151.054,17363.72,17507.629,17659.122,17795.514,17968.173,18132.522,18318.174,18500.274,18684.866,18852.368,19038.028,19221.27,19390.351,19552.19,19704.952,19839.733,20014.589,20197.487,20367.416,20549.749,20732,20929.536,21125.829,21309.215,21490.291,21615,21707.267,21884.748,22018.103,22086.851,22216.101,22339.382,22435.224,22536.381,22634.445,23016,23097,22905,22666,22583,22554,22502,22521,22586,22541,22507,22580,22689,22784,22881,22951,23000,23028,23038,23031
Total 7 East European Countries,4750,,6500,,13500,,16950,,18800,,36457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44411,,,,,,,,,,,,,,,,,,,,53557,,,,,,,,,,,,,,,,,,,,64963,,,,,,,,,,70993,,,,,,,,,,77584,,,79530,,,,,,,75663,76538,77856,79177,80265,81394,82486,83449,84427,85396,86374,87457,88497,89502,90476,91385,92294,93165,94121,95015,93982,,,,,,,84661,85509,86527,87636.755,88712.503,89813.807,91080.596,92340.524,93718.522,94984.932,96048.589,97149.409,98217.036,99253.866,100291.7,101172.361,102057.305,102907.796,103712.6,104493.997,105255.598,106302.471,107117.429,107920.563,108753.416,109589.116,110418.017,111377.291,112371.75,113356.935,114338.639,115199.03,116058.054,116803.798,117482.936,118198.332,118822.128,119360.441,119966.865,120529.026,121033.239,121270.49,121599.542,122090.167,122193.881,122026,121674.835,121589.878,121485.097,121293.761,121160.911,121075.9,120886.634,120713.312,120656.861,120639.284,120607.405,120581.897,120531.758,120463.68,120378.032,120274.466,120154
Yugoslav and Czech Successor states ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2662,2721,2791,2863,2916,2974,3025,3076,3126,3185,3240,3299,3349,3399,3445,3493,3541,3585,3627,3669,3703,3761,3819,3872,3925,3980,4033,4086,4135,4181,4092,4135.743,4172.693,4207.275,4241.401,4275.355,4307.685,4338.977,4369.894,4398.322,4423.646,4449.406,4256.013,3955.016,3784.983,3708.96,3608.495,3607,3817.575,3958.653,4035.457,4111.293,4165.416,4243.181,4345.591,4430.494,4498.976,4552.198,4590.31,4613
Croatia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3837.297,3859.83,3882.229,3906.475,3929.591,3955.526,3973.442,3991.242,4004.029,4020.631,4036.145,4055.443,4076.557,4098.506,4113.553,4133.313,4155.83,4174.366,4189.903,4200.551,4205.389,4215.869,4225.31,4234.664,4245.822,4255,4286.311,4318.673,4349.242,4379.909,4383,4390.829,4413.368,4430.941,4441.854,4457.874,4471.752,4484.31,4493.676,4501.397,4508.347,4540.641,4494.013,4486.066,4511.187,4496.683,4464.03,4444.595,4420.195,4408.383,4410.83,4439.11,4481.02,4497.779,4496.869,4495.904,4494.749,4493.312,4491.543,4489
Macedonia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.627,1255.619,1271.611,1299.452,1325.223,1340.031,1339.977,1344.846,1344.772,1353.539,1366.198,1381.753,1401.167,1422.47,1444.676,1469.729,1489.836,1511.816,1532.751,1553.615,1574.407,1596.091,1617.701,1639.236,1661.657,1684,1706.445,1727.797,1747.113,1768.203,1792,1808.103,1823.791,1831.444,1837.295,1844.74,1850.679,1856.378,1858.92,1863.007,1861.361,1867.71,1889.358,1917.563,1935.034,1954.048,1971.102,1984.86,1995.474,2004.985,2014.512,2023.912,2030.445,2035.145,2040.085,2045.262,2050.554,2055.915,2061.315,2067
Slovenia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.759,1483.131,1489.518,1497.875,1509.187,1517.499,1524.799,1533.07,1540.332,1548.561,1557.756,1571.851,1582.962,1595.028,1606.083,1620.052,1632.029,1646.912,1657.849,1666.805,1675.739,1685.624,1694.51,1703.373,1713.184,1722,1734.454,1746.919,1759.395,1772.854,1833,1839.256,1861.252,1878.555,1896.413,1914.22,1932.129,1945.87,1961.775,1976.217,1991.21,1999.48,1999.21,1999.926,2001.036,2002.827,2007.429,2011.612,2010.807,2009.653,2010.557,2011.179,2011.497,2011,2011.473,2011.07,2010.347,2009.245,2007.711,2006
Serbia/Montenegro/Kosovo ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7105.848,7199.471,7273.981,7370.153,7471.053,7576.664,7644.411,7713.964,7780.381,7860.442,7932.423,8010.127,8090.588,8169.862,8243.056,8321.934,8402.575,8472.257,8544.687,8614.981,8681.198,8756.005,8840.966,8918.143,9004.086,9091,9169.326,9246.44,9318.465,9388.325,9515,9533.336,9613.644,9669.888,9669.888,9723.912,9777.137,9809.689,9852.116,9895.502,10231,10240,10266,10307,10351,10391,10451,10473,10342,10159,10036,9995,10001,9997,9987,9968,9945,9917,9887,9856
Former Yugoslavia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16297.531,16519.051,16708.339,16936.955,17151.054,17363.72,17507.629,17659.122,17795.514,17968.173,18132.522,18318.174,18500.274,18684.866,18852.368,19038.028,19221.27,19390.351,19552.19,19704.952,19839.733,20014.589,20197.487,20367.416,20549.749,20732,20929.536,21125.829,21309.215,21490.291,21615,21707.267,21884.748,22018.103,22086.851,22216.101,22339.382,22435.224,22536.381,22634.445,23015.564,23097.237,22904.594,22665.571,22583.24,22554,22502.056,22521.067,22586.051,22540.674,22507.356,22580.494,22689.378,22784.105,22881.018,22950.73,22999.626,23027.67,23037.879,23031
Czech Republic ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8925.122,9023.17,9125.183,9220.908,9290.617,9365.969,9442.04,9513.758,9574.65,9618.554,9659.818,9587.25,9620.282,9666.468,9726.03,9776.922,9815.359,9835.109,9851.051,9806.577,9795.226,9824.749,9862.158,9912.08,9975.77,10042.019,10105.143,10161.915,10212.894,10259.67,10288.726,10297.904,10303.704,10306.888,10309.224,10310.162,10308.836,10311.597,10313.782,10314.343,10309.514,10305.158,10315.702,10326.434,10330.165,10323.83,10311.817,10300.707,10290.949,10280.436,10270.128,10262.308,10256.295,10251.087,10246.178,10241.138,10235.455,10228.744,10220.911,10212
Slovakia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3463.446,3508.698,3558.137,3598.761,3661.437,3726.601,3787.111,3844.277,3899.751,3946.039,3994.27,4191.642,4237.384,4281.858,4326.174,4369.939,4408.988,4442.238,4471.59,4477.625,4523.873,4556.627,4593.433,4637.193,4682.1,4729.718,4778.54,4827.803,4876.017,4922.558,4965.958,5013.692,5048.043,5081.376,5114.08,5144.632,5172.084,5199.318,5223.222,5244.662,5262.616,5281.61,5302.888,5323.577,5345.264,5361.594,5373.19,5383.01,5390.236,5395.739,5400.32,5404.681,5410.052,5416.406,5423.567,5431.363,5439.448,5447.502,5455.407,5463
Former Czechoslovakia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12388.568,12531.868,12683.32,12819.669,12952.054,13092.57,13229.151,13358.035,13474.401,13564.593,13654.088,13778.892,13857.666,13948.326,14052.204,14146.861,14224.347,14277.347,14322.641,14284.202,14319.099,14381.376,14455.591,14549.273,14657.87,14771.737,14883.683,14989.718,15088.911,15182.228,15254.684,15311.596,15351.747,15388.264,15423.304,15454.794,15480.92,15510.915,15537.004,15559.005,15572.13,15586.768,15618.59,15650.011,15675.429,15685.424,15685.007,15683.717,15681.185,15676.175,15670.448,15666.989,15666.347,15667.493,15669.745,15672.501,15674.903,15676.246,15676.318,15675
Successor Republics of USSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
